1.5707963267949,2.75607275546286,-2.35619449019235,-2.0943951023932,-0.22037122071231,1.5707963267949,-2.61799387799149,-2.61799387799149,-1.5707963267949,0.220371220712309,0.523598775598299,1.5707963267949,2.35619449019234,3.14159265358979,-1.0471975511966,-1.5707963267949
1.5707963267949,3.14159265358979,-1.95631622492183,-0.785398163397449,0.523598775598299,1.5707963267949,3.14159265358979,-2.35619449019235,-1.79116754750721,0,0.785398163397448,1.5707963267949,2.75607275546286,2.92122143287748,-1.95631622492183,-1.18527642866796
1.35042510608259,3.14159265358979,-1.5707963267949,0.220371220712309,0.785398163397448,1.35042510608259,3.14159265358979,-1.95631622492183,-2.0943951023932,0,1.0471975511966,1.35042510608259,3.14159265358979,-2.35619449019235,-1.5707963267949,-0.785398163397449
1.0471975511966,2.92122143287748,-1.5707963267949,0,2.0943951023932,2.0943951023932,3.14159265358979,-1.5707963267949,-0.785398163397449,-0.22037122071231,1.18527642866796,2.35619449019234,3.14159265358979,-2.35619449019235,-1.5707963267949,-0.785398163397449
2.35619449019234,2.92122143287748,-1.5707963267949,0,1.79116754750721,2.35619449019234,2.92122143287748,-1.5707963267949,0.523598775598299,-0.22037122071231,1.5707963267949,2.35619449019234,3.14159265358979,-1.0471975511966,-1.79116754750721,-0.523598775598299
2.35619449019234,-2.61799387799149,-1.79116754750721,0,1.18527642866796,2.35619449019234,2.61799387799149,-1.5707963267949,0.220371220712309,0.523598775598299,1.5707963267949,-2.61799387799149,2.92122143287748,-1.95631622492183,-1.18527642866796,0.220371220712309
2.35619449019234,-2.35619449019235,-1.18527642866796,0,1.5707963267949,-2.61799387799149,-2.61799387799149,-1.5707963267949,-0.385519898126937,0.785398163397448,1.5707963267949,-2.61799387799149,2.92122143287748,-1.95631622492183,-1.18527642866796,-0.385519898126937
-2.61799387799149,-2.35619449019235,-1.18527642866796,0,1.5707963267949,2.61799387799149,-2.61799387799149,-1.5707963267949,-0.385519898126937,0.785398163397448,1.5707963267949,2.61799387799149,2.92122143287748,-1.95631622492183,-2.0943951023932,-0.385519898126937
-2.61799387799149,-2.35619449019235,-1.18527642866796,0,1.5707963267949,2.61799387799149,-2.61799387799149,-1.5707963267949,-0.385519898126937,0.785398163397448,1.5707963267949,2.61799387799149,2.92122143287748,-1.95631622492183,-2.0943951023932,-0.385519898126937
2.35619449019234,-2.35619449019235,-1.18527642866796,0,1.5707963267949,-2.61799387799149,-2.61799387799149,-1.5707963267949,-0.385519898126937,0.785398163397448,1.5707963267949,-2.61799387799149,2.92122143287748,-1.95631622492183,-1.18527642866796,-0.385519898126937
2.35619449019234,-2.61799387799149,-1.79116754750721,0,1.18527642866796,2.35619449019234,2.61799387799149,-1.5707963267949,0.220371220712309,0.523598775598299,1.5707963267949,-2.61799387799149,2.92122143287748,-1.95631622492183,-1.18527642866796,0.220371220712309
2.35619449019234,2.92122143287748,-1.5707963267949,0,1.79116754750721,2.35619449019234,2.92122143287748,-1.5707963267949,0.523598775598299,-0.22037122071231,1.5707963267949,2.35619449019234,3.14159265358979,-1.0471975511966,-1.79116754750721,-0.523598775598299
1.0471975511966,2.92122143287748,-1.5707963267949,0,2.0943951023932,2.0943951023932,3.14159265358979,-1.5707963267949,-0.785398163397449,-0.22037122071231,1.18527642866796,2.35619449019234,3.14159265358979,-2.35619449019235,-1.5707963267949,-0.785398163397449
1.35042510608259,3.14159265358979,-1.5707963267949,0.220371220712309,0.785398163397448,1.35042510608259,3.14159265358979,-1.95631622492183,-2.0943951023932,0,1.0471975511966,1.35042510608259,3.14159265358979,-2.35619449019235,-1.5707963267949,-0.785398163397449
1.5707963267949,3.14159265358979,-1.95631622492183,-0.785398163397449,0.523598775598299,1.5707963267949,3.14159265358979,-2.35619449019235,-1.79116754750721,0,0.785398163397448,1.5707963267949,2.75607275546286,2.92122143287748,-1.95631622492183,-1.18527642866796
1.5707963267949,2.75607275546286,-2.35619449019235,-2.0943951023932,-0.22037122071231,1.5707963267949,-2.61799387799149,-2.61799387799149,-1.5707963267949,0.220371220712309,0.523598775598299,1.5707963267949,2.35619449019234,3.14159265358979,-1.0471975511966,-1.5707963267949
